id,gen,sp,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp
171120,Crypturellus,soui,Little Tinamou,Bruno Lima,Brazil,"Manaus, Amazonas",-2.6007,-59.9242,130,song,,,field recording,//xeno-canto.org/171120,https://xeno-canto.org/171120/download,"XC171120-Crypturellus soui, ZF2, Manaus-AM, 2013.mp3",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:12,17:30,2014-03-12,2014-03-26,[],,no,no,no,,,no,,,44100
171048,Crypturellus,soui,Little Tinamou,Bruno Lima,Brazil,"Manaus, Amazonas",-2.6007,-59.9242,130,song,,,field recording,//xeno-canto.org/171048,https://xeno-canto.org/171048/download,"XC171048-Crypturellus soui, ZF2, Manaus-AM, 2013.mp3",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:12,17:00,2014-03-04,2014-03-25,[],,no,no,no,,,no,,,44100
127107,Crypturellus,soui,Little Tinamou,Noé Eiterer,Brazil,"Aracruz, Espirito Santo",-19.8189,-40.2739,60,song,,,field recording,//xeno-canto.org/127107,https://xeno-canto.org/127107/download,XC127107-tururim ARACRUZ-ES.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:09,09:30,2013-02-01,2013-03-24,[],,no,no,yes,,,no,,,44100
87386,Crypturellus,soui,Little Tinamou,Sidnei S. dos Santos,Brazil,"Mata de São João, Bahia.",,,?,song,,,field recording,//xeno-canto.org/87386,https://xeno-canto.org/87386/download,Crypturellus soui_MataSaoJoao.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:04,6:30,2011-08-06,2011-09-11,[],,unknown,unknown,unknown,,,no,,,48000
85052,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,"São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,70,song,,,field recording,//xeno-canto.org/85052,https://xeno-canto.org/85052/download,CRYSOU26.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:34,07:15,2004-08-06,2011-08-02,['Tyrannulus elatus'],Left bank of rio Negro - campinarana.,unknown,unknown,unknown,,,no,,,44100
85051,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,"Guajará-Mirim, RO. c.20 km SE of Pakaas Palafitas Lodge",-10.9666,-65.2026,130,song,,,field recording,//xeno-canto.org/85051,https://xeno-canto.org/85051/download,CRYSOU21.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:42,10:28,2003-03-30,2011-08-02,[],Terra firme forest.,unknown,unknown,unknown,,,no,,,44100
85050,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,"Boa Nova, BA - wet forest",-14.3834,-40.1001,825,"song, long and short song",,,field recording,//xeno-canto.org/85050,https://xeno-canto.org/85050/download,CRYSOU18.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,1:09,07:00,2002-07-24,2011-08-02,"['Trogon surrucura', 'Piprites chloris', 'Todirostrum poliocephalum', 'Contopus cinereus', 'Colonia colonus']","Humid forest. At the end a second bird sings further off. The long song is given by the male, the short song by the female. On 02/06/2019 I revisited this recording and was surprised that I stated so confidently that the  long song is given by the male, the short song by the female. I can't remember my authority for this statement. It certainly wasn't from personal observation!",unknown,unknown,unknown,,,no,,,44100
85049,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,Serra dos Carajás. Road to Salobo,-6.0501,-50.2667,660,song,,,field recording,//xeno-canto.org/85049,https://xeno-canto.org/85049/download,CRYSOU13.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:23,18:46,2002-02-02,2011-08-02,['Todirostrum cinereum'],Terra firme forest. The incongruous appearance of Crypturellus soui and Todirostrum cinereum in the same recording is due to the fact that I was standing in the canga while recording the tinamous singing in the forest. ID of Todirostrum cinereum by courtesy of Hermann Redies / Pai-luiz.,unknown,unknown,unknown,,,no,,,44100
20908,Crypturellus,soui,Little Tinamou,Tomas Sigrist,Brazil,"Fazenda Fartura, Municipio de Santana do Araguaia, Pará",-9.29722,-50.10194,210,song,,,field recording,//xeno-canto.org/20908,https://xeno-canto.org/20908/download,C. soui1063.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,1:03,10:22,2008-05-10,2008-11-20,[],Terra firme forest,unknown,unknown,unknown,,,no,,,48000
5427,Crypturellus,soui,Little Tinamou,Richard C. Hoyer,Brazil,"N of Esplanada, Bahia",-11.6489,-37.8901,150,song,,,field recording,//xeno-canto.org/5427,https://xeno-canto.org/5427/download,Little_Tinamou_Hoyer.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:19,6:15,2005-10-11,2008-11-20,['Pheugopedius genibarbis'],,unknown,unknown,unknown,,,no,,,44100
1483,Crypturellus,soui,Little Tinamou,Don Jones,Brazil,"Rio Doce State Park, Minas Gerais",-19.5001,-41.167,?,song,,,field recording,//xeno-canto.org/1483,https://xeno-canto.org/1483/download,litinamou.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:27,?,1997-09-20,2008-11-20,[],,unknown,unknown,unknown,,,no,,,22050
798139,Crypturellus,soui,Little Tinamou,Felipe Arantes,Brazil,"Canaã dos Carajás, State of Pará",-6.3387,-50.3963,550,song,uncertain,uncertain,field recording,//xeno-canto.org/798139,https://xeno-canto.org/798139/download,XC798139-230404-004.mp3-Crypturellus-soui.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:45,06:30,2023-04-04,2023-05-03,[],,no,no,no,,,no,H4N,Sennheiser 67,48000
782813,Crypturellus,soui,Little Tinamou,Cicero Simão Lima Santos,Brazil,"RPPN Gargaú, Santa Rita-PB, Paraíba",-6.9915,-34.957,30,song,uncertain,uncertain,field recording,//xeno-canto.org/782813,https://xeno-canto.org/782813/download,XC782813-C.-soui_Gargaú_21_12.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,06:30,2022-12-21,2023-02-26,"['Hemitriccus griseipectus', 'Cercomacroides laeta']",,no,no,no,,,no,Iphone SE,,44100
755078,Crypturellus,soui,Little Tinamou,JAYRSON ARAUJO DE OLIVEIRA,Brazil,"Sinop, Mato Grosso, Estrada Clotilde",-11.7734,-55.3891,380,song,uncertain,adult,in the hand,//xeno-canto.org/755078,https://xeno-canto.org/755078/download,XC755078-20-09-2022-18e50-Tururim.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,18:50,2022-09-20,2022-10-10,[],,no,no,no,,,no,Panasonic RRUS551,Embutido,44100
648682,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Caseara,Tocantins",-9.3071,-49.9575,170,call,,,field recording,//xeno-canto.org/648682,https://xeno-canto.org/648682/download,XC648682-Crypturellus soui DCB 309-4.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,10:00,2000-01-28,2021-05-15,[],DCB 309-4,no,no,no,,,no,,,44100
609913,Crypturellus,soui,Little Tinamou,Tulio Dornas,Brazil,"Ribeirão Taquaruçu Grande, Palmas, Tocantins",-10.2447,-48.1231,550,"duet, song",uncertain,adult,field recording,//xeno-canto.org/609913,https://xeno-canto.org/609913/download,XC609913-Crypturellus_soui-4125557.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,10:00,2020-12-06,2020-12-20,"['Phaethornis ruber', 'Machaeropterus pyrocephalus', 'Vireo chivi', 'Pitangus sulphuratus']",,no,no,no,,,no,,,48000
585162,Crypturellus,soui,Little Tinamou,Marcos Melo,Brazil,"Alter do chão, Santarém, Pará",-2.4876,-54.9592,40,song,uncertain,adult,field recording,//xeno-canto.org/585162,https://xeno-canto.org/585162/download,XC585162-C soui 2018_11_06_MMelo.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:29,18:33,2018-11-06,2020-08-28,[],,no,no,no,,,no,,,44100
552350,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",-9.2093,-35.8681,540,subsong,,,field recording,//xeno-canto.org/552350,https://xeno-canto.org/552350/download,XC552350-Crypturellus soui DCB 598-13g.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:07,6:32,2007-12-09,2020-04-30,[],DCB 598-13g,no,no,no,,,no,,,44100
536695,Crypturellus,soui,Little Tinamou,Fernando Igor de Godoy,Brazil,"Purus River, Boca do Acre, State of Amazonas",-8.7512,-68.9938,150,song,,,field recording,//xeno-canto.org/536695,https://xeno-canto.org/536695/download,XC536695-2144 Crypturellus soui (duet)_UPP_SeringalMacapa_Pauini_AM_250617_FIG.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:48,08:30,2017-06-25,2020-03-21,[],FCF02144 - Fonoteca Casa da Floresta.,no,no,no,,,no,,,44100
534122,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",-9.2119,-35.8731,580,call,,,field recording,//xeno-canto.org/534122,https://xeno-canto.org/534122/download,XC534122-Crypturellus soui DCB 578-6b.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:23,6:52,2007-04-20,2020-03-12,[],DCB 578-6b,no,no,no,,,no,,,44100
518707,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Estação Ecológica de Murici,Murici,Alagoas",-9.2114,-35.8771,580,"call, song",,,field recording,//xeno-canto.org/518707,https://xeno-canto.org/518707/download,XC518707-Crypturellus soui DCB 455-16h.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:40,17:13,2003-09-24,2020-01-09,['Automolus lammi'],DCB 455-16h,no,no,no,,,no,,,44100
494772,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"CEPLAC Una,Una,Bahia",-15.2798,-39.0897,80,song,,,field recording,//xeno-canto.org/494772,https://xeno-canto.org/494772/download,XC494772-Crypturellus soui DCB 620-15.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,17:10,2008-06-20,2019-08-29,[],DCB 620-15,no,no,no,,,no,,,44100
494771,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"CEPLAC Una,Una,Bahia",-15.2798,-39.0897,80,call,,,field recording,//xeno-canto.org/494771,https://xeno-canto.org/494771/download,XC494771-Crypturellus soui DCB 620-14.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:10,17:00,2008-06-20,2019-08-29,[],DCB 620-14,no,no,no,,,no,,,44100
490102,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Rio Cuchichá,Parque Estadual Chandless,Manoel Urbano,Acre",-9.595,-70.179,190,call,,,field recording,//xeno-canto.org/490102,https://xeno-canto.org/490102/download,XC490102-Crypturellus soui DCB 608-11.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:25,18:00,2008-02-22,2019-08-02,[],DCB 608-11,no,no,no,,,no,,,44100
483917,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Rio Tapajós,Floresta Nacional do Jatuarana,Apuí,Amazonas",-7.2888,-58.1774,108,"call, song, calls",,,field recording,//xeno-canto.org/483917,https://xeno-canto.org/483917/download,XC483917-Crypturellus soui DCB 615-5.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:30,18:00,2008-03-08,2019-06-30,[],DCB 615-5,no,no,no,,,no,,,44100
477102,Crypturellus,soui,Little Tinamou,Dante Buzzetti,Brazil,"Rio Chandless,Parque Estadual Chandless,Manoel Urbano,Acre",-9.558,-70.048,190,"call, song, calls, half song",,,field recording,//xeno-canto.org/477102,https://xeno-canto.org/477102/download,XC477102-Crypturellus soui DCB 602-17d.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:22,07:52,2008-02-17,2019-05-27,"['Ramphotrigon megacephalum', 'Sciaphylax hemimelaena']",DCB 602-17d,no,no,no,,,no,,,44100
441760,Crypturellus,soui,Little Tinamou,Phil Stouffer,Brazil,"Rio Preto da Eva, State of Amazonas",-2.3731,-59.968,120,call,,,field recording,//xeno-canto.org/441760,https://xeno-canto.org/441760/download,XC441760-180718_08 Crypturellus soui.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,06:33,2018-07-18,2018-11-09,[],,no,no,no,,,no,,,44100
427268,Crypturellus,soui,Little Tinamou,Caio Brito,Brazil,"RPPN Estação Veracel, Porto Seguro-BA, Bahia",-16.363634,-39.136746,80,canto,,,field recording,//xeno-canto.org/427268,https://xeno-canto.org/427268/download,XC427268-Crypturellus soui -Caio Brito-(Porto Seguro-BA)-BRITO1824.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:58,16:25,2016-09-09,2018-07-23,[],"habitat:Mata Atlântica;
recorder:Sony PCM-M10;
microphone:Não;
volume setting:8.;
weather:Ensolarado;",unknown,unknown,unknown,,,no,,,48000
400315,Crypturellus,soui,Little Tinamou,Breno Dias Vitorino,Brazil,"Porto Estrela, Mato Grosso",-15.6421,-57.1899,aproximadamente 400,song,,,field recording,//xeno-canto.org/400315,https://xeno-canto.org/400315/download,XC400315-B0070804 cry sou.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,06:00,2017-08-04,2018-01-23,[],,unknown,unknown,unknown,,,no,,,44100
393336,Crypturellus,soui,Little Tinamou,Phil Stouffer,Brazil,"BDFFP, Amazonas state",-2.4042,-59.8673,110,song,,,field recording,//xeno-canto.org/393336,https://xeno-canto.org/393336/download,XC393336-Crypturellus soui.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,?,1993-00-00,2017-11-17,"['Cyclarhis gujanensis', 'Vireo olivaceus']",,unknown,unknown,no,,,no,,,44100
372761,Crypturellus,soui,Little Tinamou,Edson Guilherme,Brazil,Parque Zoobotânico da Universidade Federal do Acre,-9.955,-67.8639,160,song,,,field recording,//xeno-canto.org/372761,https://xeno-canto.org/372761/download,XC372761-Crypturellus soui PZ_170528_3.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:23,09:30,2017-05-28,2017-05-29,"['Sciaphylax hemimelaena', 'Pheugopedius genibarbis']",,no,no,no,,,no,,,44100
358884,Crypturellus,soui,Little Tinamou,Tulio Dornas,Brazil,"P.A. Nova União, Araguatins, Tocantins",-5.3217,-48.3606,150,song,,,field recording,//xeno-canto.org/358884,https://xeno-canto.org/358884/download,XC358884-Crypturellus_soui-1819240.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:14,07:00,2014-07-02,2017-03-13,[],,no,no,no,,,no,,,44100
326688,Crypturellus,soui,Little Tinamou,GABRIEL LEITE,Brazil,"Manaus, Amazonas",-2.7964,-59.9854,110,song,,,field recording,//xeno-canto.org/326688,https://xeno-canto.org/326688/download,XC326688-Crypturellus soui_Rio Preto_1271.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:56,08:00,2016-07-09,2016-07-11,[],,no,no,no,,,no,,,48000
325681,Crypturellus,soui,Little Tinamou,Fernando Igor de Godoy,Brazil,"Estação Veracruz, Porto Seguro, BA",-16.3592,-39.1381,70,call,,,field recording,//xeno-canto.org/325681,https://xeno-canto.org/325681/download,XC325681-457 Crypturellus soui (calls)Veracel_PortoSeguroBA211012.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:27,06:00,2012-10-21,2016-07-05,[],FNJV 29830 - Casa da Floresta,no,no,no,,,no,,,48000
325618,Crypturellus,soui,Little Tinamou,Fernando Igor de Godoy,Brazil,"Estação Veracruz, Porto Seguro, BA",-16.3592,-39.1381,70,song,,,field recording,//xeno-canto.org/325618,https://xeno-canto.org/325618/download,XC325618-412 Crypturellus soui(long song)Veracel_PortoSeguroBA130512.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:23,06:30,2012-05-13,2016-07-05,[],FNJV 29786 - Casa da Floresta,no,no,no,,,no,,,48000
323921,Crypturellus,soui,Little Tinamou,Fernando Igor de Godoy,Brazil,"Santa Cruz Cabrália, Bahia",-16.2891,-39.335,130,song,,,field recording,//xeno-canto.org/323921,https://xeno-canto.org/323921/download,XC323921-361 Crypturellus soui (song)Sucupira_PortoSeguroBA281011.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:44,06:30,2011-10-28,2016-06-24,[],FNJV 29735 - Acervo Casa da Floresta.,unknown,unknown,no,,,no,,,48000
314824,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,"Reserva Natural da Vale do Rio Doce, ES",-19.1167,-39.9501,40,"song, long song",,,field recording,//xeno-canto.org/314824,https://xeno-canto.org/314824/download,XC314824-CRYSOU11.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:13,17:45,2001-01-15,2016-05-03,[],humid lowland forest,no,no,no,,,no,,,44100
306395,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,Reserva Extrativista Alto Juruá. Pedra Pintada,-9.3828,-72.7106,240,song,,,field recording,//xeno-canto.org/306395,https://xeno-canto.org/306395/download,XC306395-CRYSOU34.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:39,17:50,1999-09-15,2016-03-09,['Dendrexetastes rufigula'],várzea forest - already dark,no,no,no,,,no,,,44100
288641,Crypturellus,soui,Little Tinamou,Jeremy Minns,Brazil,"Altos, Piaui",-5.0501,-42.5501,220,song,,,field recording,//xeno-canto.org/288641,https://xeno-canto.org/288641/download,XC288641-CRYSOU05.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,B,2:04,07:38,1998-03-08,2015-11-04,"['Formicarius colma', 'Hemitriccus striaticollis']",humid forest,no,no,no,,,no,,,44100
221903,Crypturellus,soui,Little Tinamou,Peter Boesman,Brazil,"Crasto forest, Sergipe",-11.4166666667,-37.4166666667,,"song, rising song",,,field recording,//xeno-canto.org/221903,https://xeno-canto.org/221903/download,XC221903-Little Tinamou B 113.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:20,16:45,2004-02-02,2015-03-22,[],ID certainty 100%. (Archiv. tape 305 side B track 33 seq. A),unknown,unknown,unknown,,,no,,,44100
221895,Crypturellus,soui,Little Tinamou,Peter Boesman,Brazil,"Carajás, Salobo area, Pará",-5.9166666667,-50.5,,song,,,field recording,//xeno-canto.org/221895,https://xeno-canto.org/221895/download,XC221895-Little Tinamou B 117.mp3,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:53,09:30,2005-01-15,2015-03-22,[],ID certainty 100%. (Archiv. tape 354 side B track 23 seq. A),unknown,unknown,unknown,,,no,,,44100
133409,Crypturellus,soui,Little Tinamou,Renato Batista,Brazil,"Conceição do Araguaia, Para",-8.2633,-49.2643,180,"call, song",,,field recording,//xeno-canto.org/133409,https://xeno-canto.org/133409/download,XC133409-130328_024.MP3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:12,18:00,2013-03-28,2013-05-12,[],"O som foi realizado no Bioma Cerrado em uma Mata Estacional, mas ainda não conseguir identificar corretamente.
Ele seria um som da espécie Tinamus tao?",no,no,no,,,no,,,44100
129064,Crypturellus,soui,Little Tinamou,Noé Eiterer,Brazil,"Linhares, Espirito Santo",-19.4148,-40.188,50,song,,,field recording,//xeno-canto.org/129064,https://xeno-canto.org/129064/download,XC129064-tururim Linhares-ES.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:24,08:30,2013-02-03,2013-04-09,[],,no,no,yes,,,no,,,44100
125697,Crypturellus,soui,Little Tinamou,Christian B. Andretti,Brazil,Almeirim/Pará,-1.095,-52.653,?,call,,,field recording,//xeno-canto.org/125697,https://xeno-canto.org/125697/download,XC125697-Crypturellus soui.mp3,//creativecommons.org/licenses/by-nc-sa/3.0/,B,0:13,07:00,2011-07-19,2013-03-19,"['Chlorestes cyanus', 'Lipaugus vociferans']",Bituba - Selective Logging,no,no,no,,,no,,,44100
85576,Crypturellus,soui,Little Tinamou,Nargila Moura,Brazil,"Paragominas, PA, Brazil, Bacia 274 ",-3.2348,-47.3714,?,song,,,field recording,//xeno-canto.org/85576,https://xeno-canto.org/85576/download,B274 T4 P150 Crypturellus soui Nuargila Moura (salt max_ pheu geni_ amazon amaz_ cercomacra cine.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:34,06:00,2010-10-20,2011-08-04,"['Cercomacra cinerascens', 'Cyclarhis gujanensis', 'Pheugopedius genibarbis']",selectively-logged primary forest,unknown,unknown,unknown,,,no,,,44100
15883,Crypturellus,soui,Little Tinamou,Bradley Davis,Brazil,"Pousada Rio Azul, PA",-9.2456,-55.987,220,song,,,field recording,//xeno-canto.org/15883,https://xeno-canto.org/15883/download,BD_2007-10-07_Crypturellus_souiXC.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:59,17:35,2007-10-07,2008-11-20,"['Pygiptila stellaris', 'Tinamus major', 'Crypturellus cinereus', 'Crypturellus variegatus']",,unknown,unknown,unknown,,,no,,,44100
6944,Crypturellus,soui,Little Tinamou,Glauco Alves Pereira,Brazil,"Engenho Jussará, Gravatá, Pernambuco",-8.2834,-35.5834,700,song,,,field recording,//xeno-canto.org/6944,https://xeno-canto.org/6944/download,Crypturellus soui_EngenhoJussara_Gravata_23.04.05_Glauco.mp3,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:36,05:49,2005-04-23,2008-11-20,[],interior of humid forest,unknown,unknown,unknown,,,no,,,22050
782812,Crypturellus,soui,Little Tinamou,Cicero Simão Lima Santos,Brazil,"RPPN Gargaú, Santa Rita-PB, Paraíba",-6.9915,-34.957,30,song,uncertain,uncertain,field recording,//xeno-canto.org/782812,https://xeno-canto.org/782812/download,XC782812-C.-soui_Gargaú.mp3,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:54,07:30,2022-12-20,2023-02-26,"['Hemitriccus griseipectus', 'Cercomacroides laeta']",,no,no,no,,,no,Iphone SE,,44100
774553,Crypturellus,soui,Little Tinamou,Mateus Gonçalves Santos ,Brazil,"Boa Nova, Bahia",-14.4354,-40.0882,600,song,uncertain,adult,field recording,//xeno-canto.org/774553,https://xeno-canto.org/774553/download,XC774553-cryptu.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:36,7:14,2020-10-17,2023-01-10,"['Pyriglena leucoptera', 'Chlorestes cyanus']",,no,no,no,,,no,PCM-D50,RODE+ PARABOLA,48000
774422,Crypturellus,soui,Little Tinamou,Mateus Gonçalves Santos ,Brazil,"Camacan, Bahia",-15.4102,-39.5401,190,song,uncertain,adult,field recording,//xeno-canto.org/774422,https://xeno-canto.org/774422/download,XC774422-tururim.wav,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:03,15:00,2021-07-17,2023-01-09,['Cacicus cela'],,yes,yes,no,,,no,PCM-D50,RODE+ PARABOLA,48000
